post_id,platform,text,num_hashtags,num_emojis,post_length,sentiment,engagement,viral_label,time_of_day,day_of_week
post_4821,TikTok,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,3,3,76,Positive,302,Not Viral,Evening,Thursday
post_4822,Twitter,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,1,1,76,Neutral,715,Not Viral,Morning,Thursday
post_4823,Instagram,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,4,3,71,Positive,267,Not Viral,Afternoon,Sunday
post_4824,TikTok,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,4,4,83,Negative,99,Not Viral,Morning,Thursday
post_4825,TikTok,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,2,1,83,Positive,496,Not Viral,Morning,Sunday
post_4826,Twitter,Can’t believe how amazing the new product is! #gamechanger #innovation,3,2,70,Neutral,143,Not Viral,Afternoon,Thursday
post_4827,Twitter,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,2,4,78,Negative,105,Viral,Evening,Thursday
post_4828,Facebook,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,0,3,83,Negative,718,Not Viral,Morning,Sunday
post_4829,Facebook,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,5,1,81,Negative,761,Not Viral,Afternoon,Wednesday
post_4830,Twitter,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",1,2,82,Neutral,192,Viral,Evening,Monday
post_4831,Instagram,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,4,4,81,Positive,519,Not Viral,Evening,Friday
post_4832,TikTok,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,2,3,83,Neutral,408,Viral,Evening,Wednesday
post_4833,TikTok,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,3,1,68,Negative,349,Not Viral,Morning,Friday
post_4834,Facebook,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,3,2,76,Negative,355,Not Viral,Morning,Friday
post_4835,TikTok,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,2,1,78,Negative,524,Not Viral,Evening,Friday
post_4836,Facebook,Loving the new update! The UI is so much smoother. #update #newfeatures,5,4,71,Neutral,625,Viral,Evening,Thursday
post_4837,Instagram,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,5,4,83,Negative,572,Not Viral,Morning,Wednesday
post_4838,Facebook,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,2,0,78,Neutral,823,Not Viral,Morning,Wednesday
post_4839,TikTok,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,4,3,71,Positive,178,Viral,Afternoon,Tuesday
post_4840,Instagram,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,2,2,71,Positive,197,Not Viral,Evening,Monday
post_4841,Facebook,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,5,1,78,Neutral,106,Not Viral,Afternoon,Monday
post_4842,Instagram,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",5,3,82,Positive,470,Not Viral,Evening,Wednesday
post_4843,Facebook,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,2,0,78,Negative,170,Not Viral,Morning,Monday
post_4844,Instagram,That feeling when you finish a big project. So proud of the results. 💪 #success,4,4,79,Negative,111,Viral,Afternoon,Monday
post_4845,Instagram,Loving the new update! The UI is so much smoother. #update #newfeatures,3,2,71,Neutral,904,Not Viral,Afternoon,Saturday
post_4846,Facebook,Can’t believe how amazing the new product is! #gamechanger #innovation,2,2,70,Neutral,237,Not Viral,Evening,Sunday
post_4847,Twitter,That feeling when you finish a big project. So proud of the results. 💪 #success,0,0,79,Neutral,422,Not Viral,Morning,Sunday
post_4848,Twitter,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",2,4,82,Neutral,487,Not Viral,Morning,Tuesday
post_4849,Instagram,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,5,2,81,Negative,816,Not Viral,Evening,Saturday
post_4850,Instagram,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,2,2,78,Negative,53,Not Viral,Morning,Saturday
post_4851,Facebook,Loving the new update! The UI is so much smoother. #update #newfeatures,3,3,71,Positive,218,Not Viral,Morning,Monday
post_4852,Twitter,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,2,4,83,Positive,995,Not Viral,Evening,Monday
post_4853,TikTok,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,0,3,68,Neutral,322,Not Viral,Evening,Saturday
post_4854,TikTok,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,1,1,68,Positive,715,Not Viral,Afternoon,Saturday
post_4855,Twitter,That feeling when you finish a big project. So proud of the results. 💪 #success,4,0,79,Negative,890,Not Viral,Morning,Friday
post_4856,Instagram,That feeling when you finish a big project. So proud of the results. 💪 #success,2,3,79,Negative,197,Viral,Afternoon,Sunday
post_4857,Instagram,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,0,3,76,Neutral,166,Not Viral,Morning,Friday
post_4858,TikTok,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,0,3,71,Positive,846,Not Viral,Evening,Thursday
post_4859,Twitter,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",5,1,82,Negative,202,Viral,Morning,Thursday
post_4860,Facebook,Loving the new update! The UI is so much smoother. #update #newfeatures,4,1,71,Positive,887,Not Viral,Morning,Monday
post_4861,TikTok,That feeling when you finish a big project. So proud of the results. 💪 #success,3,1,79,Positive,840,Not Viral,Evening,Tuesday
post_4862,Twitter,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,3,3,78,Negative,160,Viral,Afternoon,Monday
post_4863,Twitter,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,5,4,68,Neutral,847,Not Viral,Afternoon,Wednesday
post_4864,TikTok,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,1,1,71,Negative,973,Not Viral,Afternoon,Wednesday
post_4865,TikTok,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,0,0,71,Positive,322,Not Viral,Afternoon,Wednesday
post_4866,Twitter,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,5,0,76,Positive,410,Not Viral,Evening,Sunday
post_4867,Twitter,Loving the new update! The UI is so much smoother. #update #newfeatures,5,4,71,Positive,341,Not Viral,Evening,Saturday
post_4868,Instagram,Loving the new update! The UI is so much smoother. #update #newfeatures,0,0,71,Neutral,218,Not Viral,Evening,Tuesday
post_4869,Facebook,That feeling when you finish a big project. So proud of the results. 💪 #success,0,4,79,Positive,398,Not Viral,Afternoon,Wednesday
post_4870,Instagram,Loving the new update! The UI is so much smoother. #update #newfeatures,5,2,71,Neutral,524,Not Viral,Morning,Tuesday
post_4871,Twitter,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,0,4,83,Negative,214,Not Viral,Afternoon,Saturday
post_4872,TikTok,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,4,1,76,Neutral,305,Not Viral,Morning,Wednesday
post_4873,TikTok,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,1,0,68,Positive,148,Not Viral,Evening,Wednesday
post_4874,TikTok,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,4,2,71,Positive,513,Not Viral,Afternoon,Sunday
post_4875,TikTok,Can’t believe how amazing the new product is! #gamechanger #innovation,2,0,70,Neutral,243,Viral,Evening,Tuesday
post_4876,Twitter,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",0,1,82,Positive,363,Not Viral,Evening,Thursday
post_4877,Facebook,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,3,3,76,Neutral,610,Not Viral,Evening,Saturday
post_4878,Twitter,Loving the new update! The UI is so much smoother. #update #newfeatures,1,1,71,Neutral,590,Not Viral,Evening,Friday
post_4879,Instagram,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,1,1,68,Neutral,463,Not Viral,Morning,Sunday
post_4880,Twitter,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,5,4,76,Positive,535,Not Viral,Afternoon,Tuesday
post_4881,Twitter,Can’t believe how amazing the new product is! #gamechanger #innovation,2,2,70,Positive,673,Not Viral,Afternoon,Saturday
post_4882,TikTok,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,0,3,71,Negative,583,Not Viral,Morning,Sunday
post_4883,Twitter,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",1,0,82,Negative,435,Not Viral,Morning,Sunday
post_4884,Facebook,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,0,1,76,Negative,453,Not Viral,Afternoon,Tuesday
post_4885,Twitter,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,1,4,81,Positive,716,Not Viral,Afternoon,Monday
post_4886,Instagram,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,4,2,78,Positive,653,Viral,Morning,Saturday
post_4887,Twitter,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,3,2,76,Negative,868,Not Viral,Morning,Sunday
post_4888,TikTok,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",3,2,82,Positive,464,Not Viral,Morning,Monday
post_4889,Instagram,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,5,2,83,Neutral,462,Not Viral,Afternoon,Monday
post_4890,Instagram,Can’t believe how amazing the new product is! #gamechanger #innovation,1,4,70,Neutral,464,Not Viral,Evening,Tuesday
post_4891,TikTok,That feeling when you finish a big project. So proud of the results. 💪 #success,2,0,79,Neutral,814,Not Viral,Morning,Sunday
post_4892,TikTok,Loving the new update! The UI is so much smoother. #update #newfeatures,3,3,71,Positive,475,Not Viral,Morning,Tuesday
post_4893,TikTok,Loving the new update! The UI is so much smoother. #update #newfeatures,5,1,71,Positive,396,Not Viral,Morning,Sunday
post_4894,TikTok,That feeling when you finish a big project. So proud of the results. 💪 #success,5,4,79,Neutral,283,Not Viral,Afternoon,Friday
post_4895,Facebook,That feeling when you finish a big project. So proud of the results. 💪 #success,0,0,79,Neutral,109,Not Viral,Morning,Friday
post_4896,Twitter,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,2,3,68,Positive,556,Not Viral,Morning,Saturday
post_4897,TikTok,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,5,0,81,Positive,227,Not Viral,Evening,Wednesday
post_4898,Twitter,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,3,2,76,Positive,981,Not Viral,Morning,Wednesday
post_4899,Facebook,Loving the new update! The UI is so much smoother. #update #newfeatures,4,1,71,Negative,468,Not Viral,Afternoon,Monday
post_4900,Twitter,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,4,0,78,Negative,888,Not Viral,Evening,Monday
post_4901,TikTok,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,1,3,78,Positive,724,Not Viral,Morning,Monday
post_4902,TikTok,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,3,3,68,Neutral,704,Viral,Evening,Sunday
post_4903,Instagram,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",3,1,82,Positive,198,Viral,Morning,Friday
post_4904,Facebook,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,4,3,68,Negative,987,Not Viral,Morning,Wednesday
post_4905,Twitter,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,4,0,81,Negative,80,Not Viral,Morning,Wednesday
post_4906,Facebook,This is the best movie I’ve watched in years! Highly recommend it. 🍿🎬 #mustsee,1,3,78,Negative,646,Viral,Afternoon,Wednesday
post_4907,Twitter,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,5,1,81,Positive,802,Not Viral,Afternoon,Wednesday
post_4908,Facebook,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,3,4,71,Negative,786,Not Viral,Morning,Tuesday
post_4909,Twitter,Big sale on our site today! Don’t miss out! 💥🛍️ #shopping #discounts,2,3,68,Negative,576,Viral,Morning,Tuesday
post_4910,Twitter,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,5,1,81,Negative,214,Not Viral,Afternoon,Saturday
post_4911,Instagram,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,5,0,71,Positive,825,Not Viral,Afternoon,Saturday
post_4912,Instagram,That feeling when you finish a big project. So proud of the results. 💪 #success,0,0,79,Negative,548,Not Viral,Afternoon,Friday
post_4913,Facebook,Loving the new update! The UI is so much smoother. #update #newfeatures,5,1,71,Positive,248,Not Viral,Afternoon,Sunday
post_4914,Twitter,Loving the new update! The UI is so much smoother. #update #newfeatures,4,0,71,Neutral,667,Not Viral,Afternoon,Thursday
post_4915,Twitter,"A little tired, but I’m pushing through the day. Let’s get it! #hustle #motivation",0,3,82,Negative,177,Viral,Morning,Friday
post_4916,TikTok,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,4,0,71,Neutral,573,Not Viral,Afternoon,Sunday
post_4917,Facebook,That feeling when you finish a big project. So proud of the results. 💪 #success,1,4,79,Positive,370,Not Viral,Afternoon,Tuesday
post_4918,Twitter,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,1,3,81,Negative,243,Not Viral,Afternoon,Tuesday
post_4919,Twitter,Can’t believe how amazing the new product is! #gamechanger #innovation,0,4,70,Positive,782,Viral,Evening,Saturday
post_4920,Facebook,I’ve been waiting for this release forever! Finally here! 🔥 #newmusic #nowplaying,3,2,81,Positive,558,Not Viral,Afternoon,Sunday
post_4921,TikTok,Feeling super excited for the weekend getaway. Can’t wait to disconnect! ✈️🌴,0,2,76,Negative,741,Not Viral,Afternoon,Friday
post_4922,Twitter,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,1,1,71,Positive,681,Not Viral,Morning,Friday
post_4923,Instagram,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,2,4,83,Neutral,451,Viral,Evening,Tuesday
post_4924,Facebook,Can’t believe how amazing the new product is! #gamechanger #innovation,3,1,70,Positive,924,Not Viral,Evening,Sunday
post_4925,TikTok,Can’t wait for the concert tonight! The energy is going to be unreal! 🎶 #musiclover,4,2,83,Neutral,154,Not Viral,Evening,Wednesday
post_4926,Facebook,Another beautiful morning to get things done! Let’s go! ☀️💼 #motivation,1,0,71,Negative,689,Not Viral,Afternoon,Friday
post_4927,Facebook,That feeling when you finish a big project. So proud of the results. 💪 #success,1,0,79,Negative,810,Not Viral,Evening,Tuesday
